Usertype,Month,Tripduration
Customer,Sep,1886
Customer,Sep,1836
Subscriber,Sep,693
Subscriber,Sep,1149
Customer,Sep,1023
Customer,Sep,1896
Subscriber,Sep,677
Customer,Sep,2245
Subscriber,Sep,3137
Subscriber,Sep,1013
Customer,Sep,1670
Customer,Sep,4130
Customer,Sep,3374
Customer,Sep,1882
Customer,Sep,1806
Customer,Sep,2499
Subscriber,Sep,456
Customer,Sep,890
Customer,Sep,2358
Subscriber,Sep,613
Customer,Sep,2475
Customer,Sep,3687
Subscriber,Sep,681
Customer,Sep,2136
Subscriber,Sep,468
Customer,Sep,6019
Customer,Sep,5924
Customer,Sep,1153
Subscriber,Sep,193
Subscriber,Sep,477
Customer,Sep,1563
Subscriber,Sep,338
Subscriber,Sep,219
Subscriber,Sep,623
Subscriber,Sep,254
Customer,Sep,1443
Subscriber,Sep,353
Subscriber,Sep,733
Subscriber,Sep,513
Customer,Sep,5360
Subscriber,Sep,861
Customer,Sep,5138
Customer,Sep,1945
Customer,Sep,4941
Subscriber,Sep,7869
Subscriber,Sep,951
Customer,Sep,10125
Subscriber,Sep,617
Subscriber,Sep,223
Customer,Sep,4057
Subscriber,Sep,265
Customer,Sep,2950
Customer,Sep,4539
Subscriber,Sep,414
Customer,Sep,88465
Customer,Sep,4529
Customer,Sep,90
Subscriber,Sep,886
Subscriber,Sep,661
Subscriber,Sep,837
Subscriber,Sep,283
Customer,Sep,1730
Customer,Sep,5802
Subscriber,Sep,421
Subscriber,Sep,726
Customer,Sep,4812
Subscriber,Sep,13451
Subscriber,Sep,903
Subscriber,Sep,363
Customer,Sep,10242
Customer,Sep,10243
Subscriber,Sep,1203
Subscriber,Sep,1637
Customer,Sep,856
Subscriber,Sep,457
Customer,Sep,11004
Subscriber,Sep,350
Subscriber,Sep,1762
Customer,Sep,2317
Customer,Sep,2256
Subscriber,Sep,687
Customer,Sep,2678
Customer,Sep,6679
Subscriber,Sep,416
Customer,Sep,1326
Subscriber,Sep,1270
Subscriber,Sep,550
Customer,Sep,2886
Subscriber,Sep,1320
Customer,Sep,1780
Subscriber,Sep,690
Customer,Sep,3008
Subscriber,Sep,346
Customer,Sep,531
Customer,Sep,2644
Subscriber,Sep,3614
Subscriber,Sep,1500
Customer,Sep,1624
Customer,Sep,1637
Customer,Sep,2076
Subscriber,Sep,1132
Customer,Sep,4080
Customer,Sep,4810
Customer,Sep,4033
Subscriber,Sep,431
Subscriber,Sep,428
Customer,Sep,4799
Customer,Sep,1981
Subscriber,Sep,1760
Subscriber,Sep,1735
Subscriber,Sep,679
Customer,Sep,2849
Customer,Sep,2829
Customer,Sep,2663
Subscriber,Sep,394
Customer,Sep,2783
Customer,Sep,2555
Subscriber,Sep,557
Customer,Sep,2452
Subscriber,Sep,763
Customer,Sep,2923
Customer,Sep,3142
Customer,Sep,5217
Customer,Sep,602
Subscriber,Sep,126
Customer,Sep,2977
Customer,Sep,6290
Customer,Sep,78966
Customer,Sep,2224
Subscriber,Sep,3340
Customer,Sep,4082
Subscriber,Sep,316
Customer,Sep,953
Customer,Sep,2016
Customer,Sep,2115
Customer,Sep,2867
Subscriber,Sep,459
Customer,Sep,2772
Subscriber,Sep,4858
Customer,Sep,3866
Subscriber,Sep,586
Subscriber,Sep,423
Customer,Sep,3798
Customer,Sep,2242
Customer,Sep,81903
Customer,Sep,2057
Customer,Sep,65799
Customer,Sep,2457
Customer,Sep,2191
Subscriber,Sep,8181
Customer,Sep,1987
Customer,Sep,1848
Customer,Sep,4088
Customer,Sep,722
Customer,Sep,7721
Customer,Sep,264
Customer,Sep,2455
Customer,Sep,1563
Customer,Sep,3085
Customer,Sep,3048
Customer,Sep,2235
Customer,Sep,2182
Customer,Sep,4432
Customer,Sep,80391
Customer,Sep,797
Customer,Sep,3756
Subscriber,Sep,646
Customer,Sep,3782
Subscriber,Sep,604
Subscriber,Sep,455
Customer,Sep,6117
Subscriber,Sep,709
Customer,Sep,6019
Subscriber,Sep,707
Customer,Sep,6052
Subscriber,Sep,472
Subscriber,Sep,8294
Subscriber,Sep,715
Subscriber,Sep,539
Customer,Sep,514
Subscriber,Sep,501
Subscriber,Sep,593
Subscriber,Sep,1870
Customer,Sep,1757
Subscriber,Sep,723
Subscriber,Sep,531
Subscriber,Sep,467
Customer,Sep,8815
Customer,Sep,8680
Subscriber,Sep,3524
Subscriber,Sep,3521
Customer,Sep,719
Customer,Sep,61450
Customer,Sep,1063
Customer,Sep,74339
Customer,Sep,59515
Subscriber,Sep,324
Subscriber,Sep,786
Customer,Sep,681
Customer,Sep,3375
Customer,Sep,3362
Customer,Sep,9439
Subscriber,Sep,860
Subscriber,Sep,377
Subscriber,Sep,720
Subscriber,Sep,581
Customer,Sep,46364
Subscriber,Sep,275
Customer,Sep,426
Customer,Sep,329
Customer,Sep,325
Subscriber,Sep,492
Subscriber,Sep,713
Subscriber,Sep,794
Customer,Sep,1045
Subscriber,Sep,1251
Subscriber,Sep,2380
Subscriber,Sep,2322
Subscriber,Sep,848
Subscriber,Sep,681
Customer,Sep,1452
Subscriber,Sep,1127
Subscriber,Sep,487
Customer,Sep,1035
Customer,Sep,483
Customer,Sep,284
Subscriber,Sep,329
Customer,Sep,681
Subscriber,Sep,420
Customer,Sep,384
Customer,Sep,4228
Subscriber,Sep,1148
Customer,Sep,468
Subscriber,Sep,246
Subscriber,Sep,594
Subscriber,Sep,515
Subscriber,Sep,322
Subscriber,Sep,524
Subscriber,Sep,335
Subscriber,Sep,278
Subscriber,Sep,403
Subscriber,Sep,276
Subscriber,Sep,293
Subscriber,Sep,251
Subscriber,Sep,372
Subscriber,Sep,277
Subscriber,Sep,399
Subscriber,Sep,933
Subscriber,Sep,372
Subscriber,Sep,407
Subscriber,Sep,530
Customer,Sep,1524
Subscriber,Sep,206
Subscriber,Sep,1838
Subscriber,Sep,1110
Subscriber,Sep,1015
Subscriber,Sep,762
Subscriber,Sep,905
Customer,Sep,3043
Subscriber,Sep,278
Subscriber,Sep,368
Subscriber,Sep,1071
Subscriber,Sep,515
Customer,Sep,213
Customer,Sep,917
Subscriber,Sep,1030
Subscriber,Sep,595
Customer,Sep,1443
Customer,Sep,188
Subscriber,Sep,1059
Customer,Sep,1033
Subscriber,Sep,768
Customer,Sep,70950
Subscriber,Sep,256
Subscriber,Sep,393
Subscriber,Sep,720
Customer,Sep,68640
Customer,Sep,890
Subscriber,Sep,442
Customer,Sep,292
Subscriber,Sep,1270
Subscriber,Sep,357
Subscriber,Sep,362
Subscriber,Sep,947
Subscriber,Sep,613
Customer,Sep,1807
Subscriber,Sep,803
Subscriber,Sep,538
Customer,Sep,1008
Subscriber,Sep,790
Customer,Sep,895
Subscriber,Sep,625
Subscriber,Sep,267
Subscriber,Sep,291
Subscriber,Sep,89
Subscriber,Sep,286
Subscriber,Sep,395
Subscriber,Sep,427
Customer,Sep,227
Subscriber,Sep,478
Subscriber,Sep,94
Subscriber,Sep,373
Subscriber,Sep,738
Customer,Sep,63591
Subscriber,Sep,866
Subscriber,Sep,506
Subscriber,Sep,485
Customer,Sep,69681
Subscriber,Sep,821
Subscriber,Sep,435
Subscriber,Sep,294
Subscriber,Sep,428
Subscriber,Sep,618
Customer,Sep,287
Subscriber,Sep,748
Subscriber,Sep,264
Subscriber,Sep,631
Customer,Sep,1252
Subscriber,Sep,2536
Customer,Sep,2505
Subscriber,Sep,89
Subscriber,Sep,157
Subscriber,Sep,344
Subscriber,Sep,890
Customer,Sep,1035
Subscriber,Sep,508
Subscriber,Sep,394
Customer,Sep,470
Customer,Sep,7223
Subscriber,Sep,923
Customer,Sep,173
Customer,Sep,3167
Customer,Sep,2767
Customer,Sep,2801
Subscriber,Sep,452
Customer,Sep,2577
Subscriber,Sep,2305
Customer,Sep,578
Customer,Sep,1250
Subscriber,Sep,345
Customer,Sep,3539
Subscriber,Sep,406
Subscriber,Sep,1248
Subscriber,Sep,641
Subscriber,Sep,1537
Subscriber,Sep,524
Subscriber,Sep,198
Customer,Sep,2219
Subscriber,Sep,558
Subscriber,Sep,841
Customer,Sep,594
Customer,Sep,590
Subscriber,Sep,1082
Subscriber,Sep,654
Subscriber,Sep,1187
Subscriber,Sep,580
Customer,Sep,6360
Customer,Sep,6417
Subscriber,Sep,232
Subscriber,Sep,521
Subscriber,Sep,414
Subscriber,Sep,391
Subscriber,Sep,417
Subscriber,Sep,216
Subscriber,Sep,132
Subscriber,Sep,410
Subscriber,Sep,502
Subscriber,Sep,188
Subscriber,Sep,471
Customer,Sep,61513
Customer,Sep,61279
Subscriber,Sep,424
Subscriber,Sep,418
Customer,Sep,8325
Customer,Sep,8279
Customer,Sep,382
Customer,Sep,5491
Subscriber,Sep,470
Subscriber,Sep,781
Subscriber,Sep,181
Customer,Sep,1499
Subscriber,Sep,872
Subscriber,Sep,400
Subscriber,Sep,1045
Subscriber,Sep,506
Subscriber,Sep,263
Customer,Sep,1502
Customer,Sep,1433
Customer,Sep,248
Customer,Sep,203
Customer,Sep,1135
Subscriber,Sep,878
Subscriber,Sep,785
Subscriber,Sep,795
Subscriber,Sep,549
Subscriber,Sep,1456
Customer,Sep,989
Subscriber,Sep,503
Customer,Sep,23975
Subscriber,Sep,397
Subscriber,Sep,929
Subscriber,Sep,731
Customer,Sep,474
Subscriber,Sep,888
Subscriber,Sep,612
Subscriber,Sep,465
Customer,Sep,488
Subscriber,Sep,1046
Subscriber,Sep,589
Customer,Sep,864
Customer,Sep,477
Subscriber,Sep,485
Subscriber,Sep,1127
Subscriber,Sep,305
Subscriber,Sep,717
Subscriber,Sep,628
Subscriber,Sep,224
Customer,Sep,4272
Subscriber,Sep,1081
Customer,Sep,3947
Subscriber,Sep,705
Subscriber,Sep,545
Customer,Sep,1675
Customer,Sep,8227
Subscriber,Sep,1266
Customer,Sep,2495
Customer,Sep,404
Subscriber,Sep,898
Customer,Sep,1062
Customer,Sep,9392
Customer,Sep,9284
Customer,Sep,12853
Subscriber,Sep,362
Subscriber,Sep,329
Customer,Sep,6976
Customer,Sep,5780
Customer,Sep,82156
Customer,Sep,3432
Customer,Sep,8899
Subscriber,Sep,656
Customer,Sep,8997
Customer,Sep,1668
Subscriber,Sep,404
Subscriber,Sep,471
Customer,Sep,1111
Subscriber,Sep,395
Subscriber,Sep,3353
Subscriber,Sep,677
Subscriber,Sep,183
Customer,Sep,595
Subscriber,Sep,324
Customer,Sep,587
Subscriber,Sep,869
Customer,Sep,990
Customer,Sep,794
Subscriber,Sep,417
Customer,Sep,1925
Customer,Sep,1588
Subscriber,Sep,4265
Subscriber,Sep,4222
Subscriber,Sep,569
Customer,Sep,858
Subscriber,Sep,2940
Customer,Sep,4863
Customer,Sep,4846
Customer,Sep,550
Customer,Sep,1142
Customer,Sep,963
Subscriber,Sep,534
Subscriber,Sep,250
Subscriber,Sep,633
Subscriber,Sep,680
Customer,Sep,1225
Subscriber,Sep,601
Customer,Sep,963
Customer,Sep,779
Subscriber,Sep,1075
Customer,Sep,2556
Customer,Sep,74597
Subscriber,Sep,321
Customer,Sep,3852
Customer,Sep,3045
Subscriber,Sep,401
Subscriber,Sep,1159
Subscriber,Sep,1129
Customer,Sep,3519
Subscriber,Sep,642
Subscriber,Sep,541
Subscriber,Sep,411
Customer,Sep,440
Subscriber,Sep,846
Subscriber,Sep,470
Subscriber,Sep,719
Subscriber,Sep,1248
Subscriber,Sep,608
Customer,Sep,1338
Subscriber,Sep,110
Customer,Sep,5339
Subscriber,Sep,577
Customer,Sep,5304
Subscriber,Sep,400
Customer,Sep,158436
Subscriber,Sep,5789
Subscriber,Sep,374
Customer,Sep,1131
Customer,Sep,1972
Subscriber,Sep,312
Subscriber,Sep,1063
Subscriber,Sep,696
Customer,Sep,5527
Customer,Sep,1319
Customer,Sep,70254
Customer,Sep,879
Subscriber,Sep,1028
Customer,Sep,1151
Subscriber,Sep,108
Customer,Sep,1832
Subscriber,Sep,1589
Subscriber,Sep,891
Customer,Sep,1619
Subscriber,Sep,572
Customer,Sep,651
Customer,Sep,74354
Subscriber,Sep,707
Customer,Sep,7060
Customer,Sep,6976
Subscriber,Sep,1286
Customer,Sep,3955
Customer,Sep,1936
Subscriber,Sep,607
Customer,Sep,3662
Customer,Sep,3649
Subscriber,Sep,306
Subscriber,Sep,682
Customer,Sep,62721
Customer,Sep,82370
Subscriber,Sep,506
Subscriber,Sep,530
Subscriber,Sep,1000
Customer,Sep,2996
Customer,Sep,2965
Subscriber,Sep,257
Customer,Sep,5940
Customer,Sep,1754
Customer,Sep,5637
Subscriber,Sep,450
Customer,Sep,1068
Subscriber,Sep,1125
Subscriber,Sep,398
Subscriber,Sep,411
Customer,Sep,646
Customer,Sep,5891
Subscriber,Sep,546
Subscriber,Sep,700
Customer,Sep,4343
Subscriber,Sep,716
Customer,Sep,795
Subscriber,Sep,699
Subscriber,Sep,357
Subscriber,Sep,830
Customer,Sep,6838
Customer,Sep,1901
Customer,Sep,1863
Customer,Sep,1684
Customer,Sep,3468
Subscriber,Sep,548
Customer,Sep,3449
Subscriber,Sep,1070
Subscriber,Sep,688
Customer,Sep,3170
Subscriber,Sep,1477
Subscriber,Sep,424
Subscriber,Sep,755
Subscriber,Sep,1551
Customer,Sep,1826
Subscriber,Sep,1225
Customer,Sep,4169
Subscriber,Sep,382
Subscriber,Sep,439
Customer,Sep,1737
Customer,Sep,3272
Subscriber,Sep,736
Customer,Sep,5034
Customer,Sep,1977
Subscriber,Sep,1884
Customer,Sep,4869
Customer,Sep,5121
Customer,Sep,5320
Customer,Sep,847
Customer,Sep,725
Subscriber,Sep,863
Subscriber,Sep,1578
Subscriber,Sep,182
Subscriber,Sep,1683
Subscriber,Sep,434
Subscriber,Sep,437
Customer,Sep,5442
Customer,Sep,2183
Customer,Sep,213
Subscriber,Sep,471
Subscriber,Sep,1110
Subscriber,Sep,5098
Subscriber,Sep,5032
Subscriber,Sep,737
Customer,Sep,2244
Subscriber,Sep,682
Subscriber,Sep,4360
Subscriber,Sep,4331
Customer,Sep,4191
Subscriber,Sep,4223
Customer,Sep,55879
Subscriber,Sep,158
Subscriber,Sep,426
Customer,Sep,53653
Customer,Sep,3010
Subscriber,Sep,922
Subscriber,Sep,426
Customer,Sep,1017
Customer,Sep,337
Subscriber,Sep,309
Subscriber,Sep,639
Customer,Sep,1613
Subscriber,Sep,709
Customer,Sep,2693
Customer,Sep,2700
Subscriber,Sep,189
Customer,Sep,1705
Subscriber,Sep,575
Customer,Sep,63142
Subscriber,Sep,108
Subscriber,Sep,406
Subscriber,Sep,276
Subscriber,Sep,1024
Customer,Sep,399
Subscriber,Sep,588
Customer,Sep,1177
Subscriber,Sep,160
Subscriber,Sep,497
Subscriber,Sep,323
Subscriber,Sep,1236
Subscriber,Sep,1627
Subscriber,Sep,408
Subscriber,Sep,404
Subscriber,Sep,821
Customer,Sep,2104
Customer,Sep,717
Subscriber,Sep,632
Subscriber,Sep,260
Customer,Sep,266
Subscriber,Sep,344
Customer,Sep,58224
Customer,Sep,444
Customer,Sep,188
Subscriber,Sep,226
Customer,Sep,1469
Subscriber,Sep,151
Subscriber,Sep,458
Subscriber,Sep,830
Customer,Sep,1669
Customer,Sep,1582
Subscriber,Sep,592
Subscriber,Sep,400
Subscriber,Sep,1256
Customer,Sep,631
Subscriber,Sep,684
Subscriber,Sep,457
Subscriber,Sep,428
Subscriber,Sep,601
Subscriber,Sep,585
Subscriber,Sep,471
Subscriber,Sep,724
Customer,Sep,1060
Customer,Sep,197
Subscriber,Sep,507
Subscriber,Sep,339
Subscriber,Sep,764
Customer,Sep,404
Subscriber,Sep,703
Customer,Sep,40560
Subscriber,Sep,421
Subscriber,Sep,1541
Customer,Sep,951
Subscriber,Sep,199
Customer,Jul,2369
Customer,Jul,2366
Subscriber,Jul,1417
Subscriber,Jul,1525
Subscriber,Jul,510
Customer,Jul,4718
Customer,Jul,4708
Customer,Jul,4700
Customer,Jul,4564
Subscriber,Jul,3893
Customer,Jul,920
Customer,Jul,994
Subscriber,Jul,2667
Customer,Jul,2811
Customer,Jul,2482
Customer,Jul,2403
Customer,Jul,1193
Customer,Jul,4935
Customer,Jul,4741
Customer,Jul,4724
Customer,Jul,4668
Subscriber,Jul,986
Customer,Jul,422
Customer,Jul,239
Subscriber,Jul,833
Subscriber,Jul,4287
Subscriber,Jul,1070
Subscriber,Jul,1343
Subscriber,Jul,972
Customer,Jul,2321
Customer,Jul,2957
Subscriber,Jul,177
Subscriber,Jul,673
Subscriber,Jul,974
Customer,Jul,1169
Customer,Jul,327
Subscriber,Jul,1031
Customer,Jul,4234
Subscriber,Jul,1779
Customer,Jul,1701
Subscriber,Jul,1154
Subscriber,Jul,1338
Subscriber,Jul,1078
Subscriber,Jul,691
Customer,Jul,431
Subscriber,Jul,503
Subscriber,Jul,725
Subscriber,Jul,2476
Subscriber,Jul,469
Subscriber,Jul,434
Subscriber,Jul,1390
Subscriber,Jul,443
Subscriber,Jul,445
Customer,Jul,5676
Customer,Jul,192
Customer,Jul,5300
Customer,Jul,846
Customer,Jul,1895
Customer,Jul,10602
Customer,Jul,10603
Subscriber,Jul,439
Customer,Jul,1867
Customer,Jul,550
Subscriber,Jul,6478
Customer,Jul,389
Subscriber,Jul,569
Customer,Jul,6570
Customer,Jul,6372
Customer,Jul,6398
Customer,Jul,8515
Customer,Jul,887
Subscriber,Jul,265
Subscriber,Jul,234
Customer,Jul,92
Customer,Jul,1911
Customer,Jul,1826
Customer,Jul,86549
Subscriber,Jul,2818
Customer,Jul,15390
Subscriber,Jul,1901
Subscriber,Jul,385
Customer,Jul,4888
Customer,Jul,2676
Subscriber,Jul,754
Customer,Jul,134
Subscriber,Jul,633
Customer,Jul,1009
Customer,Jul,5301
Customer,Jul,2207
Customer,Jul,2181
Customer,Jul,5151
Subscriber,Jul,834
Subscriber,Jul,1224
Customer,Jul,1494
Customer,Jul,1460
Subscriber,Jul,1636
Subscriber,Jul,1321
Customer,Jul,4167
Subscriber,Jul,745
Subscriber,Jul,584
Subscriber,Jul,223
Customer,Jul,474
Customer,Jul,10086
Customer,Jul,10001
Customer,Jul,328
Customer,Jul,3743
Customer,Jul,12863
Customer,Jul,1988
Customer,Jul,1986
Customer,Jul,1350
Customer,Jul,1303
Customer,Jul,2308
Customer,Jul,1878
Customer,Jul,1827
Customer,Jul,1821
Customer,Jul,1520
Subscriber,Jul,1243
Subscriber,Jul,1002
Customer,Jul,3534
Subscriber,Jul,907
Subscriber,Jul,985
Subscriber,Jul,645
Customer,Jul,5487
Subscriber,Jul,1755
Customer,Jul,4262
Customer,Jul,277
Customer,Jul,921
Customer,Jul,4205
Customer,Jul,4046
Customer,Jul,4017
Customer,Jul,1851
Subscriber,Jul,2045
Subscriber,Jul,608
Customer,Jul,3201
Customer,Jul,997
Subscriber,Jul,891
Subscriber,Jul,496
Customer,Jul,2405
Customer,Jul,8452
Customer,Jul,2645
Customer,Jul,2591
Customer,Jul,636
Customer,Jul,69582
Customer,Jul,6050
Customer,Jul,105
Customer,Jul,6914
Customer,Jul,4732
Customer,Jul,6798
Customer,Jul,4899
Subscriber,Jul,532
Customer,Jul,13274
Subscriber,Jul,116
Customer,Jul,1146
Customer,Jul,3394
Customer,Jul,1042
Subscriber,Jul,340
Subscriber,Jul,690
Customer,Jul,1251
Customer,Jul,1104
Customer,Jul,5297
Subscriber,Jul,1532
Customer,Jul,5176
Customer,Jul,4632
Customer,Jul,4571
Customer,Jul,1024
Subscriber,Jul,982
Customer,Jul,1848
Customer,Jul,84075
Customer,Jul,1521
Customer,Jul,893
Customer,Jul,1011
Customer,Jul,6092
Subscriber,Jul,3814
Customer,Jul,65485
Customer,Jul,5019
Customer,Jul,785
Customer,Jul,5272
Subscriber,Jul,5092
Subscriber,Jul,1009
Customer,Jul,354
Customer,Jul,1069
Customer,Jul,952
Customer,Jul,688
Customer,Jul,680
Subscriber,Jul,576
Customer,Jul,4142
Subscriber,Jul,3400
Customer,Jul,1118
Customer,Jul,3984
Customer,Jul,1377
Customer,Jul,3400
Customer,Jul,2602
Subscriber,Jul,1002
Customer,Jul,2013
Customer,Jul,2005
Subscriber,Jul,751
Customer,Jul,1941
Subscriber,Jul,450
Customer,Jul,5256
Customer,Jul,160
Customer,Jul,5012
Customer,Jul,246
Customer,Jul,2118
Customer,Jul,4482
Subscriber,Jul,693
Subscriber,Jul,1463
Customer,Jul,82
Customer,Jul,7592
Customer,Jul,1086
Customer,Jul,2581
Customer,Jul,9417
Customer,Jul,7879
Customer,Jul,2457
Subscriber,Jul,2036
Subscriber,Jul,970
Subscriber,Jul,408
Subscriber,Jul,4748
Customer,Jul,5054
Customer,Jul,5178
Subscriber,Jul,4894
Subscriber,Jul,6479
Subscriber,Jul,15900
Customer,Jul,6399
Customer,Jul,2012
Subscriber,Jul,4607
Customer,Jul,5947
Customer,Jul,586
Customer,Jul,509
Customer,Jul,5792
Customer,Jul,5731
Customer,Jul,4973
Customer,Jul,4880
Subscriber,Jul,1151
Customer,Jul,255
Customer,Jul,3021
Subscriber,Jul,784
Subscriber,Jul,795
Customer,Jul,2662
Customer,Jul,2690
Customer,Jul,123
Customer,Jul,3475
Customer,Jul,3489
Customer,Jul,3493
Customer,Jul,4904
Customer,Jul,4057
Subscriber,Jul,2400
Customer,Jul,4586
Customer,Jul,4540
Customer,Jul,4497
Customer,Jul,1513
Customer,Jul,1398
Subscriber,Jul,376
Customer,Jul,155934
Customer,Jul,631
Customer,Jul,671
Customer,Jul,2396
Customer,Jul,3695
Customer,Jul,4840
Customer,Jul,1255
Customer,Jul,2907
Customer,Jul,1047
Customer,Jul,4404
Customer,Jul,2317
Customer,Jul,388
Customer,Jul,1550
Subscriber,Jul,958
Customer,Jul,1557
Subscriber,Jul,1549
Customer,Jul,1563
Subscriber,Jul,881
Subscriber,Jul,1232
Customer,Jul,3835
Customer,Jul,3756
Customer,Jul,738
Subscriber,Jul,564
Subscriber,Jul,3131
Subscriber,Jul,3192
Subscriber,Jul,798
Subscriber,Jul,243
Customer,Jul,6022
Customer,Jul,5145
Customer,Jul,5141
Customer,Jul,5989
Subscriber,Jul,5345
Customer,Jul,3643
Subscriber,Jul,4495
Subscriber,Jul,3071
Customer,Jul,2247
Subscriber,Jul,1183
Customer,Jul,2835
Customer,Jul,2767
Customer,Jul,2782
Customer,Jul,8291
Subscriber,Jul,441
Customer,Jul,8030
Subscriber,Jul,1133
Customer,Jul,177
Customer,Jul,403
Customer,Jul,67
Customer,Jul,3763
Customer,Jul,3601
Subscriber,Jul,815
Subscriber,Jul,914
Subscriber,Jul,186
Customer,Jul,2068
Customer,Jul,62580
Customer,Jul,4086
Customer,Jul,4175
Customer,Jul,1066
Subscriber,Jul,1715
Customer,Jul,8800
Subscriber,Jul,8720
Customer,Jul,1013
Customer,Jul,56641
Customer,Jul,3147
Customer,Jul,3341
Customer,Jul,2975
Customer,Jul,943
Subscriber,Jul,1213
Customer,Jul,5785
Customer,Jul,415
Customer,Jul,1682
Subscriber,Jul,528
Customer,Jul,8803
Subscriber,Jul,1273
Customer,Jul,2309
Subscriber,Jul,821
Subscriber,Jul,830
Customer,Jul,7351
Customer,Jul,64653
Customer,Jul,4697
Customer,Jul,4597
Customer,Jul,7425
Customer,Jul,7366
Subscriber,Jul,667
Customer,Jul,1834
Subscriber,Jul,1650
Subscriber,Jul,643
Subscriber,Jul,569
Customer,Jul,86655
Customer,Jul,1551
Customer,Jul,1546
Customer,Jul,5083
Subscriber,Jul,405
Subscriber,Jul,1056
Subscriber,Jul,1556
Subscriber,Jul,1750
Subscriber,Jul,871
Customer,Jul,4540
Customer,Jul,1214
Customer,Jul,1094
Customer,Jul,128
Customer,Jul,977
Customer,Jul,4210
Subscriber,Jul,945
Customer,Jul,3997
Customer,Jul,6874
Subscriber,Jul,362
Customer,Jul,6907
Customer,Jul,274
Customer,Jul,6497
Customer,Jul,4996
Customer,Jul,4946
Customer,Jul,101
Customer,Jul,1360
Customer,Jul,567
Customer,Jul,4085
Customer,Jul,1737
Subscriber,Jul,175
Customer,Jul,3794
Customer,Jul,1566
Customer,Jul,849
Subscriber,Jul,855
Customer,Jul,1698
Subscriber,Jul,960
Customer,Jul,3832
Customer,Jul,199
Customer,Jul,3252
Customer,Jul,626
Customer,Jul,2218
Customer,Jul,2192
Customer,Jul,1613
Customer,Jul,42177
Customer,Jul,3353
Customer,Jul,42178
Customer,Jul,12416
Customer,Jul,12236
Customer,Jul,3853
Customer,Jul,3715
Customer,Jul,147761
Subscriber,Jul,377
Customer,Jul,1817
Customer,Jul,1763
Subscriber,Jul,822
Customer,Jul,1374
Customer,Jul,3995
Customer,Jul,2507
Customer,Jul,763
Subscriber,Jul,451
Subscriber,Jul,732
Subscriber,Jul,1035
Customer,Jul,1633
Subscriber,Jul,1025
Subscriber,Jul,1248
Subscriber,Jul,253
Subscriber,Jul,584
Customer,Jul,346
Customer,Jul,457
Subscriber,Jul,527
Subscriber,Jul,407
Customer,Jul,2187
Subscriber,Jul,889
Subscriber,Jul,1313
Subscriber,Jul,640
Customer,Jul,2417
Customer,Jul,2385
Subscriber,Jul,1952
Customer,Jul,2037
Customer,Jul,1857
Subscriber,Jul,795
Subscriber,Jul,723
Subscriber,Jul,527
Subscriber,Jul,594
Subscriber,Jul,526
Customer,Jul,2030
Customer,Jul,3431
Customer,Jul,1942
Customer,Jul,2031
Customer,Jul,1848
Customer,Jul,1776
Subscriber,Jul,1633
Subscriber,Jul,598
Customer,Jul,1710
Customer,Jul,7148
Customer,Jul,1693
Customer,Jul,9088
Subscriber,Jul,726
Customer,Jul,652
Customer,Jul,9987
Customer,Jul,1012
Subscriber,Jul,485
Customer,Jul,4844
Customer,Jul,448
Customer,Jul,2574
Customer,Jul,5041
Customer,Jul,4238
Customer,Jul,4285
Customer,Jul,4252
Customer,Jul,4162
Customer,Jul,4112
Subscriber,Jul,4233
Subscriber,Jul,919
Subscriber,Jul,1386
Customer,Jul,287
Customer,Jul,204
Customer,Jul,319
Customer,Jul,6499
Subscriber,Jul,1232
Subscriber,Jul,907
Customer,Jul,6826
Customer,Jul,559
Customer,Jul,6105
Customer,Jul,6433
Customer,Jul,6374
Customer,Jul,6150
Customer,Jul,5995
Customer,Jul,3424
Subscriber,Jul,102
Customer,Jul,3429
Customer,Jul,2980
Customer,Jul,2630
Customer,Jul,2519
Subscriber,Jul,381
Customer,Jul,1264
Customer,Jul,1615
Subscriber,Jul,472
Subscriber,Jul,1287
Customer,Jul,80303
Subscriber,Jul,1572
Customer,Jul,2832
Customer,Jul,7004
Customer,Jul,6959
Customer,Jul,1279
Customer,Jul,3659
Customer,Jul,246
Customer,Jul,95
Customer,Jul,1815
Customer,Jul,1905
Subscriber,Jul,660
Customer,Jul,4053
Customer,Jul,1114
Customer,Jul,3300
Customer,Jul,588
Customer,Jul,12274
Subscriber,Jul,765
Customer,Jul,1289
Subscriber,Jul,520
Subscriber,Jul,1203
Subscriber,Jul,417
Customer,Jul,241
Subscriber,Jul,455
Customer,Jul,3846
Subscriber,Jul,1160
Customer,Jul,657
Customer,Jul,4056
Customer,Jul,4008
Customer,Jul,6881
Customer,Jul,6860
Customer,Jul,6847
Customer,Jul,3919
Customer,Jul,6969
Customer,Jul,9357
Customer,Jul,2613
Customer,Jul,2483
Customer,Jul,8166
Customer,Jul,9596
Customer,Jul,9536
Customer,Jul,9524
Subscriber,Jul,559
Customer,Jul,2766
Customer,Jul,2721
